"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Parent PID"
"3:15:18.7650852 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:18.7651090 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 3/17/2017 7:36:14 AM, LastAccessTime: 9/12/2019 12:36:48 PM, LastWriteTime: 3/17/2017 7:36:14 AM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: A","628"
"3:15:18.7656141 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","SUCCESS","","628"
"3:15:18.7656369 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","SUCCESS","","628"
"3:15:18.7658668 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","FAST IO DISALLOWED","","628"
"3:15:18.7659800 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:18.7660087 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 3/17/2017 7:36:14 AM, LastAccessTime: 9/12/2019 12:36:49 PM, LastWriteTime: 3/17/2017 7:36:14 AM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: A","628"
"3:15:18.7660197 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","SUCCESS","","628"
"3:15:18.7660346 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","SUCCESS","","628"
"3:15:18.7661615 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","FAST IO DISALLOWED","","628"
"3:15:18.7662679 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:18.7663511 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 3/17/2017 7:36:14 AM, LastAccessTime: 9/12/2019 12:36:50 PM, LastWriteTime: 3/17/2017 7:36:14 AM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: A","628"
"3:15:18.7663616 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","SUCCESS","","628"
"3:15:18.7663860 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","SUCCESS","","628"
"3:15:18.7665382 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_RemoteCommandProvider_1_0_0.xml","FAST IO DISALLOWED","","628"
"3:15:18.7666296 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_RemoteCommandProvider_1_0_0.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:18.7666530 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_RemoteCommandProvider_1_0_0.xml","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 3/17/2017 7:36:14 AM, LastAccessTime: 9/12/2019 12:36:51 PM, LastWriteTime: 3/17/2017 7:36:14 AM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: A","628"
"3:15:18.7666615 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_RemoteCommandProvider_1_0_0.xml","SUCCESS","","628"
"3:15:18.7666730 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_RemoteCommandProvider_1_0_0.xml","SUCCESS","","628"
"3:15:18.7666894 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","NO MORE FILES","Type: QueryDirectory","628"
"3:15:18.7667027 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:18.7667133 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:18.7668783 PM","MsMpEng.exe","3976","FASTIO_LOCK","C:\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm","SUCCESS","Exclusive: False, Offset: 124, Length: 1, Fail Immediately: True","628"
"3:15:18.7669353 PM","MsMpEng.exe","3976","FASTIO_UNLOCK_SINGLE","C:\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm","SUCCESS","Offset: 124, Length: 1","628"
"3:15:18.7670741 PM","MsMpEng.exe","3976","IRP_MJ_QUERY_INFORMATION","C:\Windows\System32\svchost.exe","SUCCESS","Type: QueryNameInformationFile, Name: \Windows\System32\svchost.exe","628"
"3:15:18.8073503 PM","MsMpEng.exe","3976","FASTIO_LOCK","C:\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm","SUCCESS","Exclusive: False, Offset: 124, Length: 1, Fail Immediately: True","628"
"3:15:18.8074161 PM","MsMpEng.exe","3976","FASTIO_UNLOCK_SINGLE","C:\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db-shm","SUCCESS","Offset: 124, Length: 1","628"
"3:15:18.8075366 PM","MsMpEng.exe","3976","IRP_MJ_QUERY_INFORMATION","C:\Windows\System32\svchost.exe","SUCCESS","Type: QueryNameInformationFile, Name: \Windows\System32\svchost.exe","628"
"3:15:18.8360884 PM","ctfmon.exe","3372","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\System32\en-US\mssp7en-US.lex","FAST IO DISALLOWED","","3280"
"3:15:18.8363294 PM","ctfmon.exe","3372","IRP_MJ_CREATE","C:\Windows\System32\en-US\mssp7en-US.lex","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a","3280"
"3:15:18.8365402 PM","ctfmon.exe","3372","FASTIO_NETWORK_QUERY_OPEN","C:\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex","FAST IO DISALLOWED","","3280"
"3:15:18.8366687 PM","ctfmon.exe","3372","IRP_MJ_CREATE","C:\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3280"
"3:15:18.8366994 PM","ctfmon.exe","3372","FASTIO_QUERY_INFORMATION","C:\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 4/12/2018 5:16:42 PM, LastAccessTime: 10/23/2018 4:33:51 PM, LastWriteTime: 4/11/2018 5:09:00 AM, ChangeTime: 10/10/2018 2:21:32 PM, FileAttributes: A","3280"
"3:15:18.8367144 PM","ctfmon.exe","3372","IRP_MJ_CLEANUP","C:\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex","SUCCESS","","3280"
"3:15:18.8367328 PM","ctfmon.exe","3372","IRP_MJ_CLOSE","C:\Windows\Globalization\ELS\SpellDictionaries\MsSp7en-US.lex","SUCCESS","","3280"
"3:15:18.8428650 PM","ctfmon.exe","3372","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","3280"
"3:15:18.8496476 PM","ctfmon.exe","3372","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowHardwareKeyboardTextSuggestions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","3280"
"3:15:18.8524464 PM","ctfmon.exe","3372","RegSetInfoKey","HKLM\SOFTWARE\Microsoft\PolicyManager\default\TextInput\AllowKeyboardTextSuggestions","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0","3280"
"3:15:18.8549887 PM","Explorer.EXE","3676","RegSetValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\{6Q809377-6NS0-444O-8957-N3773S02200R}\Jverfunex\Jverfunex.rkr","SUCCESS","Type: REG_BINARY, Length: 72, Data: 00 00 00 00 01 00 00 00 08 00 00 00 BF A7 02 00","3612"
"3:15:18.8550962 PM","Explorer.EXE","3676","RegSetValue","HKCU\Software\Microsoft\Windows\CurrentVersion\Explorer\UserAssist\{CEBFF5CD-ACE2-4F4F-9178-9926F41749EA}\Count\HRZR_PGYFRFFVBA","SUCCESS","Type: REG_BINARY, Length: 1,612, Data: 00 00 00 00 92 01 00 00 66 09 00 00 40 EA 87 05","3612"
"3:15:18.8560548 PM","Explorer.EXE","3676","IRP_MJ_QUERY_INFORMATION","C:\Users\gandos\AppData\Local\Temp\Procmon64.exe","SUCCESS","Type: QueryNameInformationFile, Name: \Users\gandos\AppData\Local\Temp\Procmon64.exe","3612"
"3:15:18.8562340 PM","Explorer.EXE","3676","FASTIO_NETWORK_QUERY_OPEN","C:\Users\gandos\AppData\Local\Temp\Procmon64.exe","FAST IO DISALLOWED","","3612"
"3:15:18.8564039 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\Users\gandos\AppData\Local\Temp\Procmon64.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:18.8564456 PM","Explorer.EXE","3676","FASTIO_QUERY_INFORMATION","C:\Users\gandos\AppData\Local\Temp\Procmon64.exe","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/12/2019 3:07:04 PM, LastAccessTime: 9/12/2019 3:15:10 PM, LastWriteTime: 9/12/2019 3:07:04 PM, ChangeTime: 9/12/2019 3:07:04 PM, FileAttributes: HA","3612"
"3:15:18.8564690 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\Users\gandos\AppData\Local\Temp\Procmon64.exe","SUCCESS","","3612"
"3:15:18.8564988 PM","Explorer.EXE","3676","IRP_MJ_CLOSE","C:\Users\gandos\AppData\Local\Temp\Procmon64.exe","SUCCESS","","3612"
"3:15:18.8565378 PM","Explorer.EXE","3676","IRP_MJ_CREATE","C:\","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","3612"
"3:15:18.8565846 PM","Explorer.EXE","3676","IRP_MJ_DIRECTORY_CONTROL","C:\Users","SUCCESS","Type: QueryDirectory, Filter: Users, 2: Users","3612"
"3:15:18.8575184 PM","Explorer.EXE","3676","IRP_MJ_CLEANUP","C:\","SUCCESS","","3612"
"3:15:18.8719494 PM","ctfmon.exe","3372","RegCreateKey","HKCU\Software\Microsoft\Input\Locales","SUCCESS","Desired Access: Read, Disposition: REG_OPENED_EXISTING_KEY","3280"
"3:15:18.8720132 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 0, Name: loc_0039","3280"
"3:15:18.8725391 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 1, Name: loc_0401","3280"
"3:15:18.8730518 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 2, Name: loc_0402","3280"
"3:15:18.8735826 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 3, Name: loc_0403","3280"
"3:15:18.8740736 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 4, Name: loc_0404","3280"
"3:15:18.8747450 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 5, Name: loc_0405","3280"
"3:15:18.8752740 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 6, Name: loc_0406","3280"
"3:15:18.8757644 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 7, Name: loc_0407","3280"
"3:15:18.8762862 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 8, Name: loc_0408","3280"
"3:15:18.8767776 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 9, Name: loc_0409","3280"
"3:15:18.8773909 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 10, Name: loc_040B","3280"
"3:15:18.8779936 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 11, Name: loc_040C","3280"
"3:15:18.8785482 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 12, Name: loc_040D","3280"
"3:15:18.8790662 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 13, Name: loc_040E","3280"
"3:15:18.8796138 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 14, Name: loc_040F","3280"
"3:15:18.8801469 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 15, Name: loc_0410","3280"
"3:15:18.8806887 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 16, Name: loc_0411","3280"
"3:15:18.8813509 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 17, Name: loc_0412","3280"
"3:15:18.8824038 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 18, Name: loc_0413","3280"
"3:15:18.8829284 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 19, Name: loc_0414","3280"
"3:15:18.8834429 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 20, Name: loc_0415","3280"
"3:15:18.8839612 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 21, Name: loc_0416","3280"
"3:15:18.8844731 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 22, Name: loc_0417","3280"
"3:15:18.8849640 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 23, Name: loc_0418","3280"
"3:15:18.8854920 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 24, Name: loc_0419","3280"
"3:15:18.8859828 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 25, Name: loc_041A","3280"
"3:15:18.8864844 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 26, Name: loc_041B","3280"
"3:15:18.8870071 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 27, Name: loc_041C","3280"
"3:15:18.8876697 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 28, Name: loc_041D","3280"
"3:15:18.8881767 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 29, Name: loc_041E","3280"
"3:15:18.8886848 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 30, Name: loc_041F","3280"
"3:15:18.8891833 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 31, Name: loc_0420","3280"
"3:15:18.8897146 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 32, Name: loc_0421","3280"
"3:15:18.8902603 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 33, Name: loc_0422","3280"
"3:15:18.8907527 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 34, Name: loc_0423","3280"
"3:15:18.8912702 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 35, Name: loc_0424","3280"
"3:15:18.8918517 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 36, Name: loc_0425","3280"
"3:15:18.8924156 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 37, Name: loc_0426","3280"
"3:15:18.8929448 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 38, Name: loc_0427","3280"
"3:15:18.8935222 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 39, Name: loc_0428","3280"
"3:15:18.8940922 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 40, Name: loc_0429","3280"
"3:15:18.8946278 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 41, Name: loc_042A","3280"
"3:15:18.8954531 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 42, Name: loc_042B","3280"
"3:15:18.8959978 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 43, Name: loc_042C","3280"
"3:15:18.8966137 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 44, Name: loc_042D","3280"
"3:15:18.8972482 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 45, Name: loc_042E","3280"
"3:15:18.8978603 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 46, Name: loc_042F","3280"
"3:15:18.8983953 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 47, Name: loc_0432","3280"
"3:15:18.8989119 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 48, Name: loc_0434","3280"
"3:15:18.8994490 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 49, Name: loc_0435","3280"
"3:15:18.8999403 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 50, Name: loc_0436","3280"
"3:15:18.9004730 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 51, Name: loc_0437","3280"
"3:15:18.9009975 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 52, Name: loc_0438","3280"
"3:15:18.9015526 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 53, Name: loc_0439","3280"
"3:15:18.9024004 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 54, Name: loc_043A","3280"
"3:15:18.9030732 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 55, Name: loc_043B","3280"
"3:15:18.9036262 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 56, Name: loc_043E","3280"
"3:15:18.9041346 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 57, Name: loc_043F","3280"
"3:15:18.9048675 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 58, Name: loc_0440","3280"
"3:15:18.9055658 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 59, Name: loc_0441","3280"
"3:15:18.9062396 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 60, Name: loc_0442","3280"
"3:15:18.9070077 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 61, Name: loc_0443","3280"
"3:15:18.9076664 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 62, Name: loc_0444","3280"
"3:15:18.9082757 PM","ctfmon.exe","3372","RegEnumKey","HKLM\SOFTWARE\Microsoft\Input\Locales","SUCCESS","Index: 63, Name: loc_0445","3280"
